Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
purerest-living-magnetic-motion-sensor-led-wireless-under-cabinet-light-strip-pro,PureRest Living Magnetic Motion Sensor LED Wireless Under-Cabinet Light Strip (Pro),"<p>High-demand PureRest Living PureRest Living Magnetic Motion Sensor LED Wireless Under-Cabinet Light Strip (Pro). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",PureRest Living,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Warm Cozy White,Size,30cm Ultra-Thin (2-Pack),SY-SY-PROD-3231,500,shopify,15,deny,manual,30.89,51.88,true,true,https://images.unsplash.com/photo-1584100936595-c0654b55a2e2?auto=format&fit=crop&w=800&q=80,1,active
sonicclean-self-heating-electric-ceramic-temperature-control-coffee-mug-elite,SonicClean Self-Heating Electric Ceramic Temperature Control Coffee Mug (Elite),"<p>High-demand SonicClean SonicClean Self-Heating Electric Ceramic Temperature Control Coffee Mug (Elite). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",SonicClean,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Matte Charcoal,Size,350ml with Coaster Pad,SY-SY-PROD-3232,500,shopify,16,deny,manual,44.26,72.60,true,true,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?auto=format&fit=crop&w=800&q=80,1,active
crystalsonic-crystalsonic-45-000hz-ultrasonic-jewelry-retainer-cleaner-classic,"CrystalSonic CrystalSonic™ 45,000Hz Ultrasonic Jewelry & Retainer Cleaner (Classic)","<p>High-demand CrystalSonic CrystalSonic CrystalSonic™ 45,000Hz Ultrasonic Jewelry & Retainer Cleaner (Classic). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",CrystalSonic,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Nordic White,Size,450ml Stainless Tank,SY-SY-PROD-3233,500,shopify,17,deny,manual,48.63,79.38,true,true,https://images.unsplash.com/photo-1522337360788-8b13dee7a37e?auto=format&fit=crop&w=800&q=80,1,active
sunnyeora-daily-care-deep-sleep-orthopedic-cervical-contour-memory-pillow-series-2,Sunnyeora Daily Care Deep-Sleep™ Orthopedic Cervical Contour Memory Pillow (Series 2),"<p>High-demand Sunnyeora Daily Care Sunnyeora Daily Care Deep-Sleep™ Orthopedic Cervical Contour Memory Pillow (Series 2). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",Sunnyeora Daily Care,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Ice-Silk White,Size,Universal Dual-Contour,SY-SY-PROD-3234,500,shopify,18,deny,manual,70.00,112.50,true,true,https://images.unsplash.com/photo-1540555700478-4be289fbecef?auto=format&fit=crop&w=800&q=80,1,active
luminaglow-tech-luminaglow-7-in-1-red-light-facial-phototherapy-wand-air,LuminaGlow Tech LuminaGlow™ 7-in-1 Red Light Facial Phototherapy Wand (Air),"<p>High-demand LuminaGlow Tech LuminaGlow Tech LuminaGlow™ 7-in-1 Red Light Facial Phototherapy Wand (Air). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",LuminaGlow Tech,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Rose Gold Luxury,Size,Type-C Rechargeable,SY-SY-PROD-3235,500,shopify,19,deny,manual,81.37,130.12,true,true,https://images.unsplash.com/photo-1583863788434-e58a36330cf0?auto=format&fit=crop&w=800&q=80,1,active
purerest-living-volcano-flame-aromatherapy-essential-oil-air-diffuser-signature,PureRest Living Volcano Flame Aromatherapy Essential Oil Air Diffuser (Signature),"<p>High-demand PureRest Living PureRest Living Volcano Flame Aromatherapy Essential Oil Air Diffuser (Signature). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",PureRest Living,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Warm Flame Amber,Size,300ml Tank,SY-SY-PROD-3236,500,shopify,5,deny,manual,37.74,62.50,true,true,https://images.unsplash.com/photo-1584100936595-c0654b55a2e2?auto=format&fit=crop&w=800&q=80,1,active
sonicclean-cordless-electric-rechargeable-sweater-fabric-shaver-v2,SonicClean Cordless Electric Rechargeable Sweater Fabric Shaver (V2),"<p>High-demand SonicClean SonicClean Cordless Electric Rechargeable Sweater Fabric Shaver (V2). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",SonicClean,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Sage Green,Size,Compact Handheld,SY-SY-PROD-3237,500,shopify,6,deny,manual,34.11,56.87,true,true,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?auto=format&fit=crop&w=800&q=80,1,active
crystalsonic-wireless-handheld-high-power-car-desktop-vacuum-luxe,CrystalSonic Wireless Handheld High-Power Car & Desktop Vacuum (Luxe),"<p>High-demand CrystalSonic CrystalSonic Wireless Handheld High-Power Car & Desktop Vacuum (Luxe). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",CrystalSonic,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Matte Black,Size,9000Pa Strong Suction,SY-SY-PROD-3238,500,shopify,7,deny,manual,38.48,63.64,true,true,https://images.unsplash.com/photo-1522337360788-8b13dee7a37e?auto=format&fit=crop&w=800&q=80,1,active
sunnyeora-daily-care-magnetic-motion-sensor-led-wireless-under-cabinet-light-strip-pure,Sunnyeora Daily Care Magnetic Motion Sensor LED Wireless Under-Cabinet Light Strip (Pure),"<p>High-demand Sunnyeora Daily Care Sunnyeora Daily Care Magnetic Motion Sensor LED Wireless Under-Cabinet Light Strip (Pure). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",Sunnyeora Daily Care,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Warm Cozy White,Size,30cm Ultra-Thin (2-Pack),SY-SY-PROD-3239,500,shopify,8,deny,manual,27.85,47.17,true,true,https://images.unsplash.com/photo-1540555700478-4be289fbecef?auto=format&fit=crop&w=800&q=80,1,active
luminaglow-tech-self-heating-electric-ceramic-temperature-control-coffee-mug-essential,LuminaGlow Tech Self-Heating Electric Ceramic Temperature Control Coffee Mug (Essential),"<p>High-demand LuminaGlow Tech LuminaGlow Tech Self-Heating Electric Ceramic Temperature Control Coffee Mug (Essential). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",LuminaGlow Tech,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Matte Charcoal,Size,350ml with Coaster Pad,SY-SY-PROD-3240,500,shopify,9,deny,manual,55.22,89.59,true,true,https://images.unsplash.com/photo-1583863788434-e58a36330cf0?auto=format&fit=crop&w=800&q=80,1,active
purerest-living-crystalsonic-45-000hz-ultrasonic-jewelry-retainer-cleaner-pro,"PureRest Living CrystalSonic™ 45,000Hz Ultrasonic Jewelry & Retainer Cleaner (Pro)","<p>High-demand PureRest Living PureRest Living CrystalSonic™ 45,000Hz Ultrasonic Jewelry & Retainer Cleaner (Pro). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",PureRest Living,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Nordic White,Size,450ml Stainless Tank,SY-SY-PROD-3241,500,shopify,10,deny,manual,59.59,96.36,true,true,https://images.unsplash.com/photo-1584100936595-c0654b55a2e2?auto=format&fit=crop&w=800&q=80,1,active
sonicclean-deep-sleep-orthopedic-cervical-contour-memory-pillow-elite,SonicClean Deep-Sleep™ Orthopedic Cervical Contour Memory Pillow (Elite),"<p>High-demand SonicClean SonicClean Deep-Sleep™ Orthopedic Cervical Contour Memory Pillow (Elite). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",SonicClean,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Ice-Silk White,Size,Universal Dual-Contour,SY-SY-PROD-3242,500,shopify,11,deny,manual,80.96,129.49,true,true,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?auto=format&fit=crop&w=800&q=80,1,active
crystalsonic-luminaglow-7-in-1-red-light-facial-phototherapy-wand-classic,CrystalSonic LuminaGlow™ 7-in-1 Red Light Facial Phototherapy Wand (Classic),"<p>High-demand CrystalSonic CrystalSonic LuminaGlow™ 7-in-1 Red Light Facial Phototherapy Wand (Classic). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",CrystalSonic,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Rose Gold Luxury,Size,Type-C Rechargeable,SY-SY-PROD-3243,500,shopify,12,deny,manual,92.33,147.11,true,true,https://images.unsplash.com/photo-1522337360788-8b13dee7a37e?auto=format&fit=crop&w=800&q=80,1,active
sunnyeora-daily-care-volcano-flame-aromatherapy-essential-oil-air-diffuser-series-2,Sunnyeora Daily Care Volcano Flame Aromatherapy Essential Oil Air Diffuser (Series 2),"<p>High-demand Sunnyeora Daily Care Sunnyeora Daily Care Volcano Flame Aromatherapy Essential Oil Air Diffuser (Series 2). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",Sunnyeora Daily Care,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Warm Flame Amber,Size,300ml Tank,SY-SY-PROD-3244,500,shopify,13,deny,manual,48.70,79.49,true,true,https://images.unsplash.com/photo-1540555700478-4be289fbecef?auto=format&fit=crop&w=800&q=80,1,active
luminaglow-tech-cordless-electric-rechargeable-sweater-fabric-shaver-air,LuminaGlow Tech Cordless Electric Rechargeable Sweater Fabric Shaver (Air),"<p>High-demand LuminaGlow Tech LuminaGlow Tech Cordless Electric Rechargeable Sweater Fabric Shaver (Air). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",LuminaGlow Tech,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Sage Green,Size,Compact Handheld,SY-SY-PROD-3245,500,shopify,14,deny,manual,30.07,50.61,true,true,https://images.unsplash.com/photo-1583863788434-e58a36330cf0?auto=format&fit=crop&w=800&q=80,1,active
purerest-living-wireless-handheld-high-power-car-desktop-vacuum-signature,PureRest Living Wireless Handheld High-Power Car & Desktop Vacuum (Signature),"<p>High-demand PureRest Living PureRest Living Wireless Handheld High-Power Car & Desktop Vacuum (Signature). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",PureRest Living,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Matte Black,Size,9000Pa Strong Suction,SY-SY-PROD-3246,500,shopify,15,deny,manual,49.44,80.63,true,true,https://images.unsplash.com/photo-1584100936595-c0654b55a2e2?auto=format&fit=crop&w=800&q=80,1,active
sonicclean-magnetic-motion-sensor-led-wireless-under-cabinet-light-strip-v2,SonicClean Magnetic Motion Sensor LED Wireless Under-Cabinet Light Strip (V2),"<p>High-demand SonicClean SonicClean Magnetic Motion Sensor LED Wireless Under-Cabinet Light Strip (V2). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",SonicClean,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Warm Cozy White,Size,30cm Ultra-Thin (2-Pack),SY-SY-PROD-3247,500,shopify,16,deny,manual,24.81,42.46,true,true,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?auto=format&fit=crop&w=800&q=80,1,active
crystalsonic-self-heating-electric-ceramic-temperature-control-coffee-mug-luxe,CrystalSonic Self-Heating Electric Ceramic Temperature Control Coffee Mug (Luxe),"<p>High-demand CrystalSonic CrystalSonic Self-Heating Electric Ceramic Temperature Control Coffee Mug (Luxe). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",CrystalSonic,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Matte Charcoal,Size,350ml with Coaster Pad,SY-SY-PROD-3248,500,shopify,17,deny,manual,66.18,106.58,true,true,https://images.unsplash.com/photo-1522337360788-8b13dee7a37e?auto=format&fit=crop&w=800&q=80,1,active
sunnyeora-daily-care-crystalsonic-45-000hz-ultrasonic-jewelry-retainer-cleaner-pure,"Sunnyeora Daily Care CrystalSonic™ 45,000Hz Ultrasonic Jewelry & Retainer Cleaner (Pure)","<p>High-demand Sunnyeora Daily Care Sunnyeora Daily Care CrystalSonic™ 45,000Hz Ultrasonic Jewelry & Retainer Cleaner (Pure). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",Sunnyeora Daily Care,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Nordic White,Size,450ml Stainless Tank,SY-SY-PROD-3249,500,shopify,18,deny,manual,40.55,66.85,true,true,https://images.unsplash.com/photo-1540555700478-4be289fbecef?auto=format&fit=crop&w=800&q=80,1,active
luminaglow-tech-deep-sleep-orthopedic-cervical-contour-memory-pillow-essential,LuminaGlow Tech Deep-Sleep™ Orthopedic Cervical Contour Memory Pillow (Essential),"<p>High-demand LuminaGlow Tech LuminaGlow Tech Deep-Sleep™ Orthopedic Cervical Contour Memory Pillow (Essential). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",LuminaGlow Tech,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Ice-Silk White,Size,Universal Dual-Contour,SY-SY-PROD-3250,500,shopify,19,deny,manual,51.92,84.48,true,true,https://images.unsplash.com/photo-1583863788434-e58a36330cf0?auto=format&fit=crop&w=800&q=80,1,active
purerest-living-luminaglow-7-in-1-red-light-facial-phototherapy-wand-pro,PureRest Living LuminaGlow™ 7-in-1 Red Light Facial Phototherapy Wand (Pro),"<p>High-demand PureRest Living PureRest Living LuminaGlow™ 7-in-1 Red Light Facial Phototherapy Wand (Pro). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",PureRest Living,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Rose Gold Luxury,Size,Type-C Rechargeable,SY-SY-PROD-3251,500,shopify,5,deny,manual,63.29,102.10,true,true,https://images.unsplash.com/photo-1584100936595-c0654b55a2e2?auto=format&fit=crop&w=800&q=80,1,active
sonicclean-volcano-flame-aromatherapy-essential-oil-air-diffuser-elite,SonicClean Volcano Flame Aromatherapy Essential Oil Air Diffuser (Elite),"<p>High-demand SonicClean SonicClean Volcano Flame Aromatherapy Essential Oil Air Diffuser (Elite). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",SonicClean,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Warm Flame Amber,Size,300ml Tank,SY-SY-PROD-3252,500,shopify,6,deny,manual,59.66,96.47,true,true,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?auto=format&fit=crop&w=800&q=80,1,active
crystalsonic-cordless-electric-rechargeable-sweater-fabric-shaver-classic,CrystalSonic Cordless Electric Rechargeable Sweater Fabric Shaver (Classic),"<p>High-demand CrystalSonic CrystalSonic Cordless Electric Rechargeable Sweater Fabric Shaver (Classic). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",CrystalSonic,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Sage Green,Size,Compact Handheld,SY-SY-PROD-3253,500,shopify,7,deny,manual,26.03,44.35,true,true,https://images.unsplash.com/photo-1522337360788-8b13dee7a37e?auto=format&fit=crop&w=800&q=80,1,active
sunnyeora-daily-care-wireless-handheld-high-power-car-desktop-vacuum-series-2,Sunnyeora Daily Care Wireless Handheld High-Power Car & Desktop Vacuum (Series 2),"<p>High-demand Sunnyeora Daily Care Sunnyeora Daily Care Wireless Handheld High-Power Car & Desktop Vacuum (Series 2). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",Sunnyeora Daily Care,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Matte Black,Size,9000Pa Strong Suction,SY-SY-PROD-3254,500,shopify,8,deny,manual,60.40,97.62,true,true,https://images.unsplash.com/photo-1540555700478-4be289fbecef?auto=format&fit=crop&w=800&q=80,1,active
luminaglow-tech-magnetic-motion-sensor-led-wireless-under-cabinet-light-strip-air,LuminaGlow Tech Magnetic Motion Sensor LED Wireless Under-Cabinet Light Strip (Air),"<p>High-demand LuminaGlow Tech LuminaGlow Tech Magnetic Motion Sensor LED Wireless Under-Cabinet Light Strip (Air). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",LuminaGlow Tech,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Warm Cozy White,Size,30cm Ultra-Thin (2-Pack),SY-SY-PROD-3255,500,shopify,9,deny,manual,21.77,37.74,true,true,https://images.unsplash.com/photo-1583863788434-e58a36330cf0?auto=format&fit=crop&w=800&q=80,1,active
purerest-living-self-heating-electric-ceramic-temperature-control-coffee-mug-signature,PureRest Living Self-Heating Electric Ceramic Temperature Control Coffee Mug (Signature),"<p>High-demand PureRest Living PureRest Living Self-Heating Electric Ceramic Temperature Control Coffee Mug (Signature). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",PureRest Living,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Matte Charcoal,Size,350ml with Coaster Pad,SY-SY-PROD-3256,500,shopify,10,deny,manual,45.14,73.97,true,true,https://images.unsplash.com/photo-1584100936595-c0654b55a2e2?auto=format&fit=crop&w=800&q=80,1,active
sonicclean-crystalsonic-45-000hz-ultrasonic-jewelry-retainer-cleaner-v2,"SonicClean CrystalSonic™ 45,000Hz Ultrasonic Jewelry & Retainer Cleaner (V2)","<p>High-demand SonicClean SonicClean CrystalSonic™ 45,000Hz Ultrasonic Jewelry & Retainer Cleaner (V2). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",SonicClean,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Nordic White,Size,450ml Stainless Tank,SY-SY-PROD-3257,500,shopify,11,deny,manual,51.51,83.84,true,true,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?auto=format&fit=crop&w=800&q=80,1,active
crystalsonic-deep-sleep-orthopedic-cervical-contour-memory-pillow-luxe,CrystalSonic Deep-Sleep™ Orthopedic Cervical Contour Memory Pillow (Luxe),"<p>High-demand CrystalSonic CrystalSonic Deep-Sleep™ Orthopedic Cervical Contour Memory Pillow (Luxe). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",CrystalSonic,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Ice-Silk White,Size,Universal Dual-Contour,SY-SY-PROD-3258,500,shopify,12,deny,manual,62.88,101.46,true,true,https://images.unsplash.com/photo-1522337360788-8b13dee7a37e?auto=format&fit=crop&w=800&q=80,1,active
sunnyeora-daily-care-luminaglow-7-in-1-red-light-facial-phototherapy-wand-pure,Sunnyeora Daily Care LuminaGlow™ 7-in-1 Red Light Facial Phototherapy Wand (Pure),"<p>High-demand Sunnyeora Daily Care Sunnyeora Daily Care LuminaGlow™ 7-in-1 Red Light Facial Phototherapy Wand (Pure). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",Sunnyeora Daily Care,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Rose Gold Luxury,Size,Type-C Rechargeable,SY-SY-PROD-3259,500,shopify,13,deny,manual,74.25,119.09,true,true,https://images.unsplash.com/photo-1540555700478-4be289fbecef?auto=format&fit=crop&w=800&q=80,1,active
luminaglow-tech-volcano-flame-aromatherapy-essential-oil-air-diffuser-essential,LuminaGlow Tech Volcano Flame Aromatherapy Essential Oil Air Diffuser (Essential),"<p>High-demand LuminaGlow Tech LuminaGlow Tech Volcano Flame Aromatherapy Essential Oil Air Diffuser (Essential). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",LuminaGlow Tech,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Warm Flame Amber,Size,300ml Tank,SY-SY-PROD-3260,500,shopify,14,deny,manual,45.62,74.71,true,true,https://images.unsplash.com/photo-1583863788434-e58a36330cf0?auto=format&fit=crop&w=800&q=80,1,active
purerest-living-cordless-electric-rechargeable-sweater-fabric-shaver-pro,PureRest Living Cordless Electric Rechargeable Sweater Fabric Shaver (Pro),"<p>High-demand PureRest Living PureRest Living Cordless Electric Rechargeable Sweater Fabric Shaver (Pro). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",PureRest Living,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Sage Green,Size,Compact Handheld,SY-SY-PROD-3261,500,shopify,15,deny,manual,21.99,38.08,true,true,https://images.unsplash.com/photo-1584100936595-c0654b55a2e2?auto=format&fit=crop&w=800&q=80,1,active
sonicclean-wireless-handheld-high-power-car-desktop-vacuum-elite,SonicClean Wireless Handheld High-Power Car & Desktop Vacuum (Elite),"<p>High-demand SonicClean SonicClean Wireless Handheld High-Power Car & Desktop Vacuum (Elite). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",SonicClean,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Matte Black,Size,9000Pa Strong Suction,SY-SY-PROD-3262,500,shopify,16,deny,manual,45.36,74.31,true,true,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?auto=format&fit=crop&w=800&q=80,1,active
crystalsonic-magnetic-motion-sensor-led-wireless-under-cabinet-light-strip-classic,CrystalSonic Magnetic Motion Sensor LED Wireless Under-Cabinet Light Strip (Classic),"<p>High-demand CrystalSonic CrystalSonic Magnetic Motion Sensor LED Wireless Under-Cabinet Light Strip (Classic). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",CrystalSonic,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Warm Cozy White,Size,30cm Ultra-Thin (2-Pack),SY-SY-PROD-3263,500,shopify,17,deny,manual,32.73,54.73,true,true,https://images.unsplash.com/photo-1522337360788-8b13dee7a37e?auto=format&fit=crop&w=800&q=80,1,active
sunnyeora-daily-care-self-heating-electric-ceramic-temperature-control-coffee-mug-series-2,Sunnyeora Daily Care Self-Heating Electric Ceramic Temperature Control Coffee Mug (Series 2),"<p>High-demand Sunnyeora Daily Care Sunnyeora Daily Care Self-Heating Electric Ceramic Temperature Control Coffee Mug (Series 2). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",Sunnyeora Daily Care,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Matte Charcoal,Size,350ml with Coaster Pad,SY-SY-PROD-3264,500,shopify,18,deny,manual,56.10,90.95,true,true,https://images.unsplash.com/photo-1540555700478-4be289fbecef?auto=format&fit=crop&w=800&q=80,1,active
luminaglow-tech-crystalsonic-45-000hz-ultrasonic-jewelry-retainer-cleaner-air,"LuminaGlow Tech CrystalSonic™ 45,000Hz Ultrasonic Jewelry & Retainer Cleaner (Air)","<p>High-demand LuminaGlow Tech LuminaGlow Tech CrystalSonic™ 45,000Hz Ultrasonic Jewelry & Retainer Cleaner (Air). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",LuminaGlow Tech,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Nordic White,Size,450ml Stainless Tank,SY-SY-PROD-3265,500,shopify,19,deny,manual,62.47,100.83,true,true,https://images.unsplash.com/photo-1583863788434-e58a36330cf0?auto=format&fit=crop&w=800&q=80,1,active
purerest-living-deep-sleep-orthopedic-cervical-contour-memory-pillow-signature,PureRest Living Deep-Sleep™ Orthopedic Cervical Contour Memory Pillow (Signature),"<p>High-demand PureRest Living PureRest Living Deep-Sleep™ Orthopedic Cervical Contour Memory Pillow (Signature). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",PureRest Living,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Ice-Silk White,Size,Universal Dual-Contour,SY-SY-PROD-3266,500,shopify,5,deny,manual,73.84,118.45,true,true,https://images.unsplash.com/photo-1584100936595-c0654b55a2e2?auto=format&fit=crop&w=800&q=80,1,active
sonicclean-luminaglow-7-in-1-red-light-facial-phototherapy-wand-v2,SonicClean LuminaGlow™ 7-in-1 Red Light Facial Phototherapy Wand (V2),"<p>High-demand SonicClean SonicClean LuminaGlow™ 7-in-1 Red Light Facial Phototherapy Wand (V2). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",SonicClean,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Rose Gold Luxury,Size,Type-C Rechargeable,SY-SY-PROD-3267,500,shopify,6,deny,manual,85.21,136.08,true,true,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?auto=format&fit=crop&w=800&q=80,1,active
crystalsonic-volcano-flame-aromatherapy-essential-oil-air-diffuser-luxe,CrystalSonic Volcano Flame Aromatherapy Essential Oil Air Diffuser (Luxe),"<p>High-demand CrystalSonic CrystalSonic Volcano Flame Aromatherapy Essential Oil Air Diffuser (Luxe). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",CrystalSonic,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Warm Flame Amber,Size,300ml Tank,SY-SY-PROD-3268,500,shopify,7,deny,manual,56.58,91.70,true,true,https://images.unsplash.com/photo-1522337360788-8b13dee7a37e?auto=format&fit=crop&w=800&q=80,1,active
sunnyeora-daily-care-cordless-electric-rechargeable-sweater-fabric-shaver-pure,Sunnyeora Daily Care Cordless Electric Rechargeable Sweater Fabric Shaver (Pure),"<p>High-demand Sunnyeora Daily Care Sunnyeora Daily Care Cordless Electric Rechargeable Sweater Fabric Shaver (Pure). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",Sunnyeora Daily Care,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Sage Green,Size,Compact Handheld,SY-SY-PROD-3269,500,shopify,8,deny,manual,32.95,55.07,true,true,https://images.unsplash.com/photo-1540555700478-4be289fbecef?auto=format&fit=crop&w=800&q=80,1,active
luminaglow-tech-wireless-handheld-high-power-car-desktop-vacuum-essential,LuminaGlow Tech Wireless Handheld High-Power Car & Desktop Vacuum (Essential),"<p>High-demand LuminaGlow Tech LuminaGlow Tech Wireless Handheld High-Power Car & Desktop Vacuum (Essential). Designed for superior performance, comfort and style. Sourced with USPS express air shipping (7-10 days).</p>",LuminaGlow Tech,utilities,utilities,"utilities, utilities, unisex, dropshipping, bestseller",true,Color,Matte Black,Size,9000Pa Strong Suction,SY-SY-PROD-3270,500,shopify,9,deny,manual,56.32,91.30,true,true,https://images.unsplash.com/photo-1583863788434-e58a36330cf0?auto=format&fit=crop&w=800&q=80,1,active
